datetime,count
2011-01-22 00:00:00,2032.8025000415212
2011-01-22 01:00:00,2033.5562097104892
2011-01-22 02:00:00,2034.4494233812563
2011-01-22 03:00:00,2033.3319464084832
2011-01-22 04:00:00,2031.3958760352377
2011-01-22 06:00:00,2033.842527428492
2011-01-22 07:00:00,2031.3692791723759
2011-01-22 08:00:00,2030.8048356631164
2011-01-22 09:00:00,2033.0862990820638
2011-01-22 10:00:00,2036.1197487887734
2011-01-22 11:00:00,2037.8753803919442
2011-01-22 12:00:00,2039.7984191789647
2011-01-22 13:00:00,2041.8062865207119
2011-01-22 14:00:00,2041.9504164622122
2011-01-22 15:00:00,2046.9521972212692
2011-01-22 16:00:00,2047.4966315288532
2011-01-22 17:00:00,2048.8268793517427
2011-01-22 18:00:00,2041.693120454582
2011-01-22 19:00:00,2042.639126878442
2011-01-22 20:00:00,2035.7325530375865
2011-01-22 21:00:00,2038.86169612587
2011-01-22 22:00:00,2035.7914064815518
2011-01-22 23:00:00,2032.0877189371972
2011-01-23 00:00:00,2032.0877189371972
2011-01-23 01:00:00,2032.0877189371972
2011-01-23 02:00:00,2031.7464130164885
2011-01-23 03:00:00,2031.7464130164885
2011-01-23 05:00:00,2029.7935891696645
2011-01-23 06:00:00,2029.7935891696645
2011-01-23 07:00:00,2037.4320781943873
2011-01-23 08:00:00,2035.2354409305933
2011-01-23 09:00:00,2034.570372918362
2011-01-23 10:00:00,2046.297129774393
2011-01-23 11:00:00,2045.0908480220728
2011-01-23 12:00:00,2043.8978260696547
2011-01-23 13:00:00,2047.2161783881145
2011-01-23 14:00:00,2044.7370596466997
2011-01-23 15:00:00,2044.7370596466997
2011-01-23 16:00:00,2045.1446013809566
2011-01-23 17:00:00,2047.9450479260656
2011-01-23 18:00:00,2044.9084483891186
2011-01-23 19:00:00,2043.4999403639383
2011-01-23 20:00:00,2042.9633141304384
2011-01-23 21:00:00,2044.1496568856187
2011-01-23 22:00:00,2041.8111988393573
2011-01-23 23:00:00,2034.9971350723672
2011-01-24 00:00:00,2024.5369539565122
2011-01-24 01:00:00,2025.8065472536728
2011-01-24 03:00:00,2024.2014752705775
2011-01-24 04:00:00,2028.6932549182495
2011-01-24 05:00:00,2028.6932549182495
2011-01-24 06:00:00,2030.2192785941402
2011-01-24 07:00:00,2030.1472313585373
2011-01-24 08:00:00,2029.9052696196125
2011-01-24 09:00:00,2032.874430943929
2011-01-24 10:00:00,2032.9377567975987
2011-01-24 11:00:00,2033.5996891615375
2011-01-24 12:00:00,2033.8230716352396
2011-01-24 13:00:00,2032.06593528107
2011-01-24 14:00:00,2031.7684030959754
2011-01-24 15:00:00,2038.5047570361583
2011-01-24 16:00:00,2034.8832684198487
2011-01-24 17:00:00,2030.1310918564825
2011-01-24 18:00:00,2031.7830405328634
2011-01-24 19:00:00,2034.3997494152493
2011-01-24 20:00:00,2031.7830405328634
2011-01-24 21:00:00,2029.849882774959
2011-01-24 22:00:00,2026.9372665027508
2011-01-24 23:00:00,2027.0135820801472
2011-01-25 00:00:00,2027.4617111008783
2011-01-25 01:00:00,2028.9682278680723
2011-01-25 02:00:00,2028.7336487199016
2011-01-25 04:00:00,2028.9145497812517
2011-01-25 05:00:00,2030.7466345195267
2011-01-25 06:00:00,2028.480908020241
2011-01-25 07:00:00,2030.3081031570016
2011-01-25 08:00:00,2028.3882358185895
2011-01-25 09:00:00,2028.8028776728997
2011-01-25 10:00:00,2031.553546657172
2011-01-25 11:00:00,2032.1643771557603
2011-01-25 12:00:00,2034.6819356264177
2011-01-25 13:00:00,2035.6074102068264
2011-01-25 14:00:00,2040.1552180655187
2011-01-25 15:00:00,2042.1441686656447
2011-01-25 16:00:00,2042.1441686656447
2011-01-25 17:00:00,2039.5247556949487
2011-01-25 18:00:00,2039.3523174329262
2011-01-25 19:00:00,2034.35424899208
2011-01-25 20:00:00,2030.6080802326558
2011-01-25 21:00:00,2030.6080802326558
2011-01-25 22:00:00,2030.6021193260542
2011-01-25 23:00:00,2031.013398905698
2011-01-26 00:00:00,2031.7169096637501
2011-01-26 01:00:00,2031.7390371518975
2011-01-26 02:00:00,2034.849225321724
2011-01-26 05:00:00,2035.5146571231564
2011-01-26 06:00:00,2035.5146571231564
2011-01-26 07:00:00,2032.293438419274
2011-01-26 08:00:00,2032.293438419274
2011-01-26 09:00:00,2032.293438419274
2011-01-26 10:00:00,2029.1386709829937
2011-01-26 11:00:00,2032.2371367509954
2011-01-26 12:00:00,2032.2371367509954
2011-01-26 13:00:00,2032.2371367509954
2011-01-26 14:00:00,2033.1531150813478
2011-01-26 15:00:00,2035.4654040945952
2011-01-26 16:00:00,2031.4458274125782
2011-01-26 17:00:00,2033.4165485419364
2011-01-27 16:00:00,2032.89854519226
2011-01-27 17:00:00,2032.6824698895919
2011-01-27 18:00:00,2030.3168519456822
2011-01-27 19:00:00,2030.3168519456822
2011-01-27 20:00:00,2030.4972680807505
2011-01-27 21:00:00,2030.4972680807505
2011-01-27 22:00:00,2030.4972680807505
2011-01-27 23:00:00,2031.9377237556885
2011-01-28 00:00:00,2031.4651902424657
2011-01-28 01:00:00,2031.4651902424657
2011-01-28 02:00:00,2031.8064301717623
2011-01-28 03:00:00,2031.8063759302281
2011-01-28 05:00:00,2033.6062905147483
2011-01-28 06:00:00,2032.40485886596
2011-01-28 07:00:00,2033.3180605814068
2011-01-28 08:00:00,2033.3180605814068
2011-01-28 09:00:00,2034.531724508837
2011-01-28 10:00:00,2034.246422587653
2011-01-28 11:00:00,2031.3505921100375
2011-01-28 12:00:00,2031.3505921100375
2011-01-28 13:00:00,2031.3505921100375
2011-01-28 14:00:00,2033.9935427356527
2011-01-28 15:00:00,2031.9433436915228
2011-01-28 16:00:00,2027.7040936081244
2011-01-28 17:00:00,2030.9040526236013
2011-01-28 18:00:00,2032.5684412289825
2011-01-28 19:00:00,2032.6698510164124
2011-01-28 20:00:00,2033.039341207615
2011-01-28 21:00:00,2032.961542297908
2011-01-28 22:00:00,2027.6403035397877
2011-01-28 23:00:00,2031.0001964455003
2011-01-29 00:00:00,2036.6570307096642
2011-01-29 01:00:00,2038.7570761242885
2011-01-29 02:00:00,2038.1071253206858
2011-01-29 03:00:00,2038.6683727973943
2011-01-29 04:00:00,2034.751504297028
2011-01-29 06:00:00,2034.8159523712347
2011-01-29 07:00:00,2036.1068815395986
2011-01-29 08:00:00,2040.6057152701137
2011-01-29 09:00:00,2038.1739265205836
2011-01-29 10:00:00,2034.739447942772
2011-01-29 11:00:00,2033.6608060896708
2011-01-29 12:00:00,2037.85696667445
2011-01-29 13:00:00,2039.555734207419
2011-01-29 14:00:00,2037.2032516274514
2011-01-29 15:00:00,2038.7624377617462
2011-01-29 16:00:00,2036.889630153502
2011-01-29 17:00:00,2036.8872788767624
2011-01-29 18:00:00,2036.875002037365
2011-01-29 19:00:00,2038.0561447630855
2011-01-29 20:00:00,2034.4692627842355
2011-01-29 21:00:00,2034.4692627842355
2011-01-29 22:00:00,2032.1062350131283
2011-01-29 23:00:00,2032.1062350131283
2011-01-30 00:00:00,2033.6439355823127
2011-01-30 01:00:00,2032.4389447289639
2011-01-30 02:00:00,2031.6144332189842
2011-01-30 03:00:00,2031.1056189410215
2011-01-30 04:00:00,2031.1056189410215
2011-01-30 05:00:00,2031.2765094543834
2011-01-30 07:00:00,2031.2765094543834
2011-01-30 08:00:00,2032.2427710229535
2011-01-30 09:00:00,2033.2556779208476
2011-01-30 10:00:00,2032.3264315677052
2011-01-30 11:00:00,2031.2613231682337
2011-01-30 12:00:00,2040.201496064301
2011-01-30 13:00:00,2037.6605960974637
2011-01-30 14:00:00,2037.3640976512238
2011-01-30 15:00:00,2037.850821116148
2011-01-30 16:00:00,2037.850821116148
2011-01-30 17:00:00,2041.0518705138672
2011-01-30 18:00:00,2036.6211773876987
2011-01-30 19:00:00,2037.2986589030706
2011-01-30 20:00:00,2034.4276775920785
2011-01-30 21:00:00,2034.1684102174067
2011-01-30 22:00:00,2037.1377419445728
2011-01-30 23:00:00,2038.428907749832
2011-01-31 00:00:00,2032.2746941995779
2011-01-31 01:00:00,2028.6788001341981
2011-01-31 02:00:00,2030.0950730034092
2011-01-31 03:00:00,2030.0950730034092
2011-01-31 04:00:00,2030.8825370299653
2011-01-31 05:00:00,2025.8295489975908
2011-01-31 06:00:00,2027.1515460547541
2011-01-31 07:00:00,2026.0579301570604
2011-01-31 08:00:00,2027.822105004635
2011-01-31 09:00:00,2028.985009800107
2011-01-31 10:00:00,2029.4045264901251
2011-01-31 11:00:00,2029.4045264901251
2011-01-31 12:00:00,2032.35951467642
2011-01-31 13:00:00,2028.6761491215736
2011-01-31 14:00:00,2031.8273925298115
2011-01-31 15:00:00,2027.4002294188115
2011-01-31 16:00:00,2029.043545230022
2011-01-31 17:00:00,2029.4045264901251
2011-01-31 18:00:00,2029.8699006883312
2011-01-31 19:00:00,2037.1807634764543
2011-01-31 20:00:00,2031.6432970480719
2011-01-31 21:00:00,2031.723302035876
2011-01-31 22:00:00,2026.7775678039834
2011-01-31 23:00:00,2026.182392333485
2011-02-20 00:00:00,2044.955095443179
2011-02-20 01:00:00,2043.2887430523956
2011-02-20 02:00:00,2045.3518872750276
2011-02-20 03:00:00,2044.8860714102138
2011-02-20 04:00:00,2044.8860714102138
2011-02-20 06:00:00,2044.0807409115548
2011-02-20 07:00:00,2041.5923008269442
2011-02-20 08:00:00,2041.5394745713868
2011-02-20 09:00:00,2043.2041827110922
2011-02-20 10:00:00,2046.0825413346613
2011-02-20 11:00:00,2042.4727062542743
2011-02-20 12:00:00,2044.3469927174513
2011-02-20 13:00:00,2041.9672632714107
2011-02-20 14:00:00,2043.7668334590987
2011-02-20 15:00:00,2043.415879980349
2011-02-20 16:00:00,2043.2728644891345
2011-02-20 17:00:00,2043.860212169197
2011-02-20 18:00:00,2041.1062957448307
2011-02-20 19:00:00,2041.1062957448307
2011-02-20 20:00:00,2040.2678393119
2011-02-20 21:00:00,2039.7893616909682
2011-02-20 22:00:00,2040.5213589873213
2011-02-20 23:00:00,2036.7110144012322
2011-02-21 00:00:00,2037.7929672262012
2011-02-21 01:00:00,2037.7929672262012
2011-02-21 02:00:00,2037.7929672262012
2011-02-21 03:00:00,2037.7293506347667
2011-02-21 04:00:00,2037.6171376815544
2011-02-21 05:00:00,2033.054221271637
2011-02-21 06:00:00,2037.3214195601995
2011-02-21 07:00:00,2036.446684827343
2011-02-21 08:00:00,2038.9318776700177
2011-02-21 09:00:00,2039.0432516123842
2011-02-21 10:00:00,2038.2475408991195
2011-02-21 11:00:00,2035.0941065118827
2011-02-21 12:00:00,2034.3034829487947
2011-02-21 13:00:00,2042.8417478443662
2011-02-21 14:00:00,2036.1432693633917
2011-02-21 15:00:00,2039.6310262289376
2011-02-21 16:00:00,2048.754430822621
2011-02-21 17:00:00,2041.037134413075
2011-02-21 18:00:00,2043.158232103017
2011-02-21 19:00:00,2043.158232103017
2011-02-21 20:00:00,2051.3477348278984
2011-02-21 21:00:00,2052.041417144246
2011-02-21 22:00:00,2053.600113836728
2011-02-21 23:00:00,2053.600113836728
2011-02-22 06:00:00,2036.3156444530468
2011-02-22 07:00:00,2036.3156444530468
2011-02-22 08:00:00,2036.7933354391555
2011-02-22 09:00:00,2030.7452478550838
2011-02-22 10:00:00,2028.085081332465
2011-02-22 11:00:00,2028.855489210465
2011-02-22 12:00:00,2032.6654633890894
2011-02-22 13:00:00,2033.2780916465624
2011-02-22 14:00:00,2032.89854519226
2011-02-22 15:00:00,2036.0192277983688
2011-02-22 16:00:00,2034.4333857890224
2011-02-22 17:00:00,2033.0273754065279
2011-02-22 18:00:00,2036.7630518947083
2011-02-22 19:00:00,2034.201657896475
2011-02-22 20:00:00,2035.6934236250127
2011-02-22 21:00:00,2035.218446195692
2011-02-22 22:00:00,2032.7272747512384
2011-02-22 23:00:00,2032.7272747512384
2011-02-23 00:00:00,2033.4188897429597
2011-02-23 01:00:00,2035.9916220978764
2011-02-23 02:00:00,2034.942095322435
2011-02-23 03:00:00,2034.7796236715787
2011-02-23 05:00:00,2034.8582324762747
2011-02-23 06:00:00,2034.8582324762747
2011-02-23 07:00:00,2035.918195609902
2011-02-23 08:00:00,2034.3997494152493
2011-02-23 09:00:00,2035.4462555808634
2011-02-23 10:00:00,2037.5818495870922
2011-02-23 11:00:00,2038.7328240511883
2011-02-23 12:00:00,2038.5327168189513
2011-02-23 13:00:00,2041.262397208055
2011-02-23 14:00:00,2042.1239588093988
2011-02-23 15:00:00,2040.8016127821484
2011-02-23 16:00:00,2039.6079124567184
2011-02-23 17:00:00,2040.8016127821484
2011-02-23 18:00:00,2041.3478940709927
2011-02-23 19:00:00,2040.2972530932195
2011-02-23 20:00:00,2031.972778531065
2011-02-23 21:00:00,2036.526960436529
2011-02-23 22:00:00,2036.526960436529
2011-02-23 23:00:00,2032.7225088691073
2011-02-24 00:00:00,2032.7225088691073
2011-02-24 01:00:00,2031.4746996460308
2011-02-24 02:00:00,2030.1997666350028
2011-02-24 03:00:00,2031.4644561829198
2011-02-24 05:00:00,2030.3599187235259
2011-02-24 06:00:00,2029.4525422518568
2011-02-24 07:00:00,2030.2863337002243
2011-02-24 08:00:00,2030.161027317065
2011-02-24 09:00:00,2032.196458403295
2011-02-24 10:00:00,2032.7004209736365
2011-02-24 11:00:00,2039.4342426444027
2011-02-24 12:00:00,2040.6496848884374
2011-02-24 13:00:00,2040.760585448006
2011-02-24 14:00:00,2040.623048392692
2011-02-24 15:00:00,2035.9003716660072
2011-02-24 16:00:00,2037.7213461240656
2011-02-24 17:00:00,2038.3067653375324
2011-02-24 18:00:00,2039.0825707152535
2011-02-24 19:00:00,2037.7071026282845
2011-02-24 20:00:00,2040.9457690821962
2011-02-24 21:00:00,2039.0825707152535
2011-02-24 22:00:00,2039.4983397270864
2011-02-24 23:00:00,2039.8805688344996
2011-02-25 00:00:00,2034.986464174313
2011-02-25 01:00:00,2035.3905187547716
2011-02-25 02:00:00,2035.3905187547716
2011-02-25 03:00:00,2038.0222393891431
2011-02-25 05:00:00,2038.0222393891431
2011-02-25 06:00:00,2034.7202537011722
2011-02-25 07:00:00,2034.4355319048882
2011-02-25 08:00:00,2034.2023603804926
2011-02-25 09:00:00,2038.0479204044025
2011-02-25 10:00:00,2033.0732968882876
2011-02-25 11:00:00,2040.5028999111278
2011-02-25 12:00:00,2038.320575968017
2011-02-25 13:00:00,2038.320575968017
2011-02-25 14:00:00,2039.374509748394
2011-02-25 15:00:00,2036.3573630885246
2011-02-25 16:00:00,2039.692420153207
2011-02-25 17:00:00,2033.4844124077392
2011-02-25 18:00:00,2039.8247353646007
2011-02-25 19:00:00,2038.5693692854952
2011-02-25 20:00:00,2039.6573292936891
2011-02-25 21:00:00,2037.1932539230313
2011-02-25 22:00:00,2039.1991694090498
2011-02-25 23:00:00,2038.245841030529
2011-02-26 00:00:00,2042.48479255067
2011-02-26 01:00:00,2041.8227888970869
2011-02-26 02:00:00,2037.7433663203956
2011-02-26 03:00:00,2039.717547002094
2011-02-26 04:00:00,2035.011615722466
2011-02-26 05:00:00,2034.312837802978
2011-02-26 06:00:00,2037.9096287710363
2011-02-26 07:00:00,2036.943204417031
2011-02-26 08:00:00,2035.3648336019087
2011-02-26 09:00:00,2038.6110702636734
2011-02-26 10:00:00,2039.9393833599538
2011-02-26 11:00:00,2041.3089750006895
2011-02-26 12:00:00,2042.2868561571809
2011-02-26 13:00:00,2042.4478164666298
2011-02-26 14:00:00,2042.6245171650294
2011-02-26 15:00:00,2041.617218309706
2011-02-26 16:00:00,2041.3990173291018
2011-02-26 17:00:00,2042.9151495354986
2011-02-26 18:00:00,2041.5927618505534
2011-02-26 19:00:00,2042.0494906288943
2011-02-26 20:00:00,2040.6043635476929
2011-02-26 21:00:00,2036.5834141161636
2011-02-26 22:00:00,2035.9039634256753
2011-02-26 23:00:00,2034.758248535956
2011-02-27 00:00:00,2033.7068943585793
2011-02-27 01:00:00,2034.7368543138568
2011-02-27 02:00:00,2032.7344752879196
2011-02-27 03:00:00,2030.526648148725
2011-02-27 04:00:00,2032.159680632059
2011-02-27 06:00:00,2028.346500990854
2011-02-27 07:00:00,2032.159680632059
2011-02-27 08:00:00,2029.4353027999935
2011-02-27 09:00:00,2031.3993490210655
2011-02-27 10:00:00,2033.7387691516335
2011-02-27 11:00:00,2040.989387482206
2011-02-27 12:00:00,2041.5880996381982
2011-02-27 13:00:00,2042.1613477812525
2011-02-27 14:00:00,2042.2358019663711
2011-02-27 15:00:00,2044.0365810245255
2011-02-27 16:00:00,2045.3209628024083
2011-02-27 17:00:00,2044.3132910611985
2011-02-27 18:00:00,2044.2609054762413
2011-02-27 19:00:00,2042.3715960516356
2011-02-27 20:00:00,2041.5880996381982
2011-02-27 21:00:00,2043.3817291265052
2011-02-27 22:00:00,2039.5644660331425
2011-02-27 23:00:00,2039.5924380594129
2011-02-28 00:00:00,2039.2523129101435
2011-02-28 01:00:00,2039.2138259683727
2011-02-28 03:00:00,2040.73093866779
2011-02-28 05:00:00,2035.3932610449945
2011-02-28 06:00:00,2034.2200626726342
2011-02-28 07:00:00,2035.3164368076255
2011-02-28 08:00:00,2039.327364899184
2011-02-28 09:00:00,2034.9906284725225
2011-02-28 10:00:00,2040.98419744416
2011-02-28 11:00:00,2042.3784854161072
2011-02-28 12:00:00,2042.3784854161072
2011-02-28 13:00:00,2032.9654633911423
2011-02-28 14:00:00,2030.8189339882276
2011-02-28 15:00:00,2030.8189339882276
2011-02-28 16:00:00,2034.5236509671984
2011-02-28 17:00:00,2030.8627876932383
2011-02-28 18:00:00,2033.6291872540105
2011-02-28 19:00:00,2037.2431577927332
2011-02-28 20:00:00,2037.2431577927332
2011-02-28 21:00:00,2038.6133603965245
2011-02-28 22:00:00,2039.627279569507
2011-02-28 23:00:00,2039.7495101868517
2011-03-20 00:00:00,2042.465845729434
2011-03-20 01:00:00,2039.9782390780754
2011-03-20 02:00:00,2041.7166502153268
2011-03-20 03:00:00,2040.4794319206812
2011-03-20 04:00:00,2040.255904670818
2011-03-20 05:00:00,2038.6357833495606
2011-03-20 06:00:00,2038.4357155229034
2011-03-20 07:00:00,2038.9864132667915
2011-03-20 08:00:00,2040.225132753547
2011-03-20 09:00:00,2041.0491818797032
2011-03-20 10:00:00,2041.5174838000642
2011-03-20 11:00:00,2043.4348364574712
2011-03-20 12:00:00,2043.5032312766516
2011-03-20 13:00:00,2042.8456384346189
2011-03-20 14:00:00,2043.0991347783506
2011-03-20 15:00:00,2044.133985565997
2011-03-20 16:00:00,2043.9573161825915
2011-03-20 17:00:00,2045.9840697034465
2011-03-20 18:00:00,2045.1499184532074
2011-03-20 19:00:00,2041.6432990022745
2011-03-20 20:00:00,2041.3990173291018
2011-03-20 21:00:00,2038.713951158395
2011-03-20 22:00:00,2039.1331457239062
2011-03-20 23:00:00,2037.1391456889087
2011-03-21 00:00:00,2034.1968119274236
2011-03-21 01:00:00,2034.7960153020654
2011-03-21 02:00:00,2034.0967726268395
2011-03-21 03:00:00,2034.0967726268395
2011-03-21 05:00:00,2030.657915741025
2011-03-21 06:00:00,2035.6492457803506
2011-03-21 07:00:00,2035.3613121876042
2011-03-21 08:00:00,2036.1696716090626
2011-03-21 09:00:00,2034.7281040036091
2011-03-21 10:00:00,2035.4349462904945
2011-03-21 11:00:00,2036.4586005491878
2011-03-21 12:00:00,2036.8347092674578
2011-03-21 13:00:00,2038.6835711785222
2011-03-21 14:00:00,2040.2295065167089
2011-03-21 15:00:00,2040.415030358549
2011-03-21 16:00:00,2039.2205858428108
2011-03-21 17:00:00,2039.698415644965
2011-03-21 18:00:00,2038.3191681232206
2011-03-21 19:00:00,2040.0307814284827
2011-03-21 20:00:00,2041.6094741145394
2011-03-21 21:00:00,2034.8497992463276
2011-03-21 22:00:00,2036.0346367621528
2011-03-21 23:00:00,2034.9909997319976
2011-03-22 00:00:00,2036.0253944893916
2011-03-22 01:00:00,2035.9312960040413
2011-03-22 02:00:00,2034.972632904925
2011-03-22 03:00:00,2035.776857869316
2011-03-22 04:00:00,2039.5507704321317
2011-03-22 05:00:00,2037.1787301459865
2011-03-22 06:00:00,2034.7530588589173
2011-03-22 07:00:00,2037.2169611037175
2011-03-22 08:00:00,2036.8670729420521
2011-03-22 09:00:00,2034.2343062757209
2011-03-22 10:00:00,2036.9455119024117
2011-03-22 11:00:00,2037.6752624020396
2011-03-22 12:00:00,2038.1881464050603
2011-03-22 13:00:00,2041.5780284120976
2011-03-22 14:00:00,2040.828421707127
2011-03-22 15:00:00,2042.5371643390497
2011-03-22 16:00:00,2042.7411234993897
2011-03-22 17:00:00,2042.7411234993897
2011-03-22 18:00:00,2039.940646445461
2011-03-22 19:00:00,2037.8641750504223
2011-03-22 20:00:00,2035.750963004638
2011-03-22 21:00:00,2038.1345468752793
2011-03-22 22:00:00,2037.9551682980887
2011-03-22 23:00:00,2037.9551682980887
2011-03-23 00:00:00,2036.2768578068403
2011-03-23 01:00:00,2035.8317794527625
2011-03-23 02:00:00,2035.8317794527625
2011-03-23 03:00:00,2034.997898687831
2011-03-23 05:00:00,2037.9216053554585
2011-03-23 06:00:00,2035.739724287851
2011-03-23 07:00:00,2038.1351538086353
2011-03-23 08:00:00,2037.6560684439723
2011-03-23 09:00:00,2036.6766222047504
2011-03-23 10:00:00,2035.8415789140197
2011-03-23 11:00:00,2035.524600696191
2011-03-23 12:00:00,2036.2834661760821
2011-03-23 13:00:00,2035.7799514591975
2011-03-23 14:00:00,2036.6351326720542
2011-03-23 15:00:00,2037.930654217281
2011-03-23 16:00:00,2036.44474684205
2011-03-23 17:00:00,2036.44474684205
2011-03-23 18:00:00,2036.9085935068827
2011-03-23 19:00:00,2036.9085935068827
2011-03-23 20:00:00,2032.0935489963301
2011-03-23 21:00:00,2036.9966413286534
2011-03-23 22:00:00,2039.298752937223
2011-03-23 23:00:00,2034.6049809512829
2011-03-24 00:00:00,2038.1351538086353
2011-03-24 01:00:00,2035.5945250914147
2011-03-24 02:00:00,2035.938777257619
2011-03-24 03:00:00,2034.0817779367599
2011-03-24 04:00:00,2034.0817779367599
2011-03-24 05:00:00,2034.5626856835627
2011-03-24 06:00:00,2034.5626856835627
2011-03-24 07:00:00,2029.9477302162359
2011-03-24 08:00:00,2027.6045318268916
2011-03-24 09:00:00,2033.0445318502789
2011-03-24 10:00:00,2032.8026017575735
2011-03-24 11:00:00,2034.5363122167362
2011-03-24 12:00:00,2031.713522816158
2011-03-24 13:00:00,2036.489930548907
2011-03-24 14:00:00,2033.9784950207797
2011-03-24 15:00:00,2032.9002187425228
2011-03-24 16:00:00,2033.8260929707287
2011-03-24 17:00:00,2033.4589801599554
2011-03-24 18:00:00,2034.3468478502434
2011-03-24 19:00:00,2032.4474331262722
2011-03-24 20:00:00,2030.433577369091
2011-03-24 21:00:00,2029.3055956090204
2011-03-24 22:00:00,2029.0246877190086
2011-03-24 23:00:00,2027.6688476905429
2011-03-25 00:00:00,2028.8026814171417
2011-03-25 01:00:00,2026.9128581920966
2011-03-25 02:00:00,2025.3860031902036
2011-03-25 03:00:00,2026.6549076938554
2011-03-25 04:00:00,2026.4166933350705
2011-03-25 05:00:00,2026.0800579992513
2011-03-25 06:00:00,2025.0917474292396
2011-03-25 07:00:00,2025.2787694322626
2011-03-25 08:00:00,2028.8656094446615
2011-03-25 09:00:00,2031.7254045687139
2011-03-25 10:00:00,2031.5639103719702
2011-03-25 11:00:00,2035.9677863685304
2011-03-25 12:00:00,2036.5457147384247
2011-03-25 13:00:00,2037.4470936890941
2011-03-25 14:00:00,2036.645480953489
2011-03-25 15:00:00,2037.2603065274768
2011-03-25 16:00:00,2037.4957619675474
2011-03-25 17:00:00,2037.1067229762943
2011-03-25 18:00:00,2034.6684527919467
2011-03-25 19:00:00,2034.3989375836306
2011-03-25 20:00:00,2036.000626370033
2011-03-25 21:00:00,2036.6312750727104
2011-03-25 22:00:00,2036.1594580933436
2011-03-25 23:00:00,2035.790075213428
2011-03-26 00:00:00,2042.013276490927
2011-03-26 01:00:00,2041.0767105458772
2011-03-26 02:00:00,2037.9254772020042
2011-03-26 03:00:00,2038.650212661039
2011-03-26 04:00:00,2037.9254772020042
2011-03-26 05:00:00,2036.770279817404
2011-03-26 06:00:00,2034.6656555390628
2011-03-26 07:00:00,2036.770279817404
2011-03-26 08:00:00,2036.8642408588141
2011-03-26 09:00:00,2036.9995812431519
2011-03-26 10:00:00,2037.620052423133
2011-03-26 11:00:00,2037.5349138428041
2011-03-26 12:00:00,2037.6906523134248
2011-03-26 13:00:00,2037.1523057417069
2011-03-26 14:00:00,2035.6642461463534
2011-03-26 15:00:00,2036.393664583463
2011-03-26 16:00:00,2036.7297115146844
2011-03-26 17:00:00,2036.4336274245222
2011-03-26 18:00:00,2039.3657805791672
2011-03-26 19:00:00,2040.2058757002608
2011-03-26 20:00:00,2040.2058757002608
2011-03-26 21:00:00,2039.5784491255165
2011-03-26 22:00:00,2041.577868909619
2011-03-26 23:00:00,2040.2503575071823
2011-03-27 00:00:00,2039.238297247128
2011-03-27 01:00:00,2036.3976673551247
2011-03-27 02:00:00,2036.9170184405566
2011-03-27 03:00:00,2038.1273975206352
2011-03-27 04:00:00,2034.612669824193
2011-03-27 06:00:00,2033.8879639468037
2011-03-27 07:00:00,2035.593775408067
2011-03-27 08:00:00,2033.875529085205
2011-03-27 09:00:00,2032.6977209422532
2011-03-27 10:00:00,2036.3540910159716
2011-03-27 11:00:00,2034.115168150846
2011-03-27 12:00:00,2039.8042254338256
2011-03-27 13:00:00,2038.478693963155
2011-03-27 14:00:00,2036.3975843105568
2011-03-27 15:00:00,2036.8281222774797
2011-03-27 16:00:00,2035.0047551893358
