id,Flood Features
8177,1.5190898066042204
8178,0.817904119227824
8179,0.8789079363903677
8180,0.9465570723854339
8181,1.9463505695371688
8182,-0.0399219252516958
8183,1.3216076715274654
8184,0.2517045666019029
8185,-0.0990281937625287
8186,0.342905765959747
8187,1.3728865577768599
8188,0.23040813637187169
8189,1.3130640517543681
8190,1.673540349742139
8191,0.15486624417432693
8192,0.18948284828942663
8193,0.17642894645048668
8194,0.08324537119515218
8195,0.2051235984173836
8196,0.23518644099891345
8197,0.5189976264978882
8198,0.8566909494587224
8199,0.14232478535257487
8200,-0.0637105257485926
8201,1.995097762958435
8202,1.1220514358736193
8203,0.29346803521174486
8204,1.4044878017502351
8205,0.2678822013186108
8206,1.4892446004545772
8207,0.16012865480071514
8208,1.4558841886450502
8209,1.2050655535368764
8210,0.19367817077066374
8211,1.1758012033504077
8212,0.07782395228754913
8213,0.1586028648455874
8214,1.9805949297015357
8215,-0.11409192052065564
8216,0.17135821851338784
8217,0.6197832387464112
8218,1.733423697154609
8219,0.024613083439111394
8220,0.1308238612952921
8221,1.1862886009170628
8222,1.0235567727936652
8223,0.2552868419479493
8224,0.7226037534714426
8225,1.3800845129685106
8226,1.871826309553021
8227,-0.14450766542461246
8228,0.47250224096125304
8229,1.0143101188859236
8230,0.9322827198465856
8231,0.21779976624274178
8232,0.9961177712850409
8233,1.6318955125868841
8234,0.11109956224033368
8235,1.4060348830470115
8236,1.354732456444802
8237,0.12191799759972077
8238,1.2877361858764385
8239,1.9087999653291607
8240,0.3586512364605305
8241,1.7914545834035545
8242,0.4730511131656774
8243,0.6938641192923936
8244,0.03920156812894293
8245,0.27355655793538175
8246,0.9489002028684443
8247,0.005723739680099649
8248,-0.034693326566120675
8249,0.28258233307699876
8250,0.2183041138860577
8251,0.4885132573261134
8252,0.9398473055490337
8253,0.20404983345928807
8254,0.44993920978406626
8255,0.9266758470590175
8256,0.4517829416281283
8257,0.22085950395542858
8258,1.8905296066493713
8259,1.7142457297724423
8260,0.19142891508466642
8261,0.14430772573029138
8262,0.4122454078065064
8263,0.08927201400662543
8264,0.31966129015623373
8265,0.454386948852549
8266,2.0300641588545503
8267,0.14217433031685855
8268,0.1655191830898115
8269,0.2955756414376712
8270,0.5610878554491998
8271,0.1625456973081948
8272,0.054584736392407796
8273,0.2490474138682232
8274,0.45159370955995387
8275,1.7911047904820148
8276,1.4908804319687001
8277,0.1251781769662802
8278,0.39480324087749435
8279,0.33444722426643037
8280,2.05654453282423
8281,0.6957501304309347
8282,0.03384443116397062
8283,0.2867414889769939
8284,0.07404711564055877
8285,1.8368400621936452
8286,0.0025110940974660823
8287,0.5076808655042155
8288,0.01581376088163411
8289,0.9878991434734703
8290,1.5123458940836083
8291,1.2666053532693846
8292,0.2473346201241366
8293,0.28387947431069727
8294,0.1989686510052855
8295,0.0030415154644677367
8296,0.24025692497218243
8297,0.21492411612690437
8298,0.05648366947564565
8299,0.46868194254549667
8300,0.3170311682026369
8301,0.5595018431304137
8302,1.3682865854888997
8303,0.3740860738792197
8304,2.1246335127524647
8305,0.08750400655153501
8306,0.2561013666635028
8307,1.87978233842012
8308,0.6505405923895102
8309,1.5200807855876353
8310,0.19159249600049788
8311,0.031732136097649244
8312,0.14036993522993857
8313,-0.0015344159858483586
8314,0.050330905888466226
8315,0.3835031153537973
8316,0.3134780802242516
8317,0.36873457065284837
8318,0.6622080068615891
8319,1.9469522260365664
8320,0.3519857320908852
8321,0.28506023640088446
8322,1.2640296465251388
8323,1.9747365755621749
8324,1.890987638494693
8325,-0.11118967429056292
8326,0.1886386384535681
8327,-0.011483706173805008
8328,1.8375070255435317
8329,-0.029517811783926096
8330,1.2065254126465124
8331,-0.12138181729922604
8332,0.8935451182396423
8333,0.3642065964394888
8334,0.5043932983548975
8335,0.054599125639143264
8336,1.5228855241042265
8337,0.9166433863969626
8338,0.061267176710777194
8339,1.1103981434265362
8340,0.09437917213932934
8341,0.07791320303529081
8342,-0.03731403854507653
8343,0.7316133523403886
8344,1.7680029850869856
8345,0.1200938090521112
8346,0.4799974750005407
8347,0.8976595097874288
8348,1.1324285379476895
8349,0.014319209355549867
8350,0.5147369372045116
8351,0.43449252102390457
8352,0.24112001733636712
8353,1.853915107900909
8354,1.8252534634852426
8355,0.05618505217335912
8356,0.7741443474140867
8357,1.647191331006333
8358,2.1652761153195095
8359,-0.0149040956800639
8360,0.3524102359434748
8361,1.2017451576709246
8362,0.26287211270903915
8363,1.1321121791245474
8364,0.07067726840319632
8365,0.33106264068439156
8366,0.541217657164873
8367,0.24383048542853591
8368,0.2597744194635528
8369,1.0361084315610933
8370,0.42854220068189425
8371,0.3144317245358455
8372,2.0142159736393968
8373,1.8606810835536518
8374,1.203621555937141
8375,-0.02868742231023691
8376,1.428859264670404
8377,0.7735284200163124
8378,0.1428722225127952
8379,0.25322472708528293
8380,0.6128236081662981
8381,-0.060639834433371176
8382,0.27612038900378016
8383,0.1496162665225621
8384,0.09908631784597544
8385,1.621180832944007
8386,1.1018601453391568
8387,0.1218889241450476
8388,0.5847094288859775
8389,0.9139261674001363
8390,2.0608033441240012
8391,0.60284970805947
8392,0.3557955037118685
8393,-0.030854391905625
8394,0.7896661503484719
8395,1.3522611588757296
8396,0.20947402203879256
8397,-0.0084849171732988
8398,0.06023076233055913
8399,0.3950912994880834
8400,2.0097564949261697
8401,0.8471369778779944
8402,1.4279697021157494
8403,1.8167924538720064
8404,0.4445488239180039
8405,1.8639496091737984
8406,0.2593866396204454
8407,0.2960349323688872
8408,0.389454245038559
8409,1.705536057476663
8410,0.8285507082627577
8411,0.09420146346574876
8412,1.9702075811365538
8413,2.0940950572180714
8414,0.1646255692644586
8415,0.18240179713164806
8416,0.09964041890967168
8417,1.0143091293367363
8418,0.45863649121449107
8419,1.9354480809088608
8420,0.6644755373760346
8421,1.5569991751519123
8422,-0.02034365470434485
8423,0.24330161812647744
8424,0.6753022365052268
8425,-0.039693544435076555
8426,1.853452242841925
8427,0.9062096854042536
8428,-0.000906549382493016
8429,0.016044413931637358
8430,-0.04402038289707888
8431,1.763802260873628
8432,0.5102944568450488
8433,0.3268945040936706
8434,2.067133109187692
8435,-0.06753257336207807
8436,0.6576309475271068
8437,2.005986687041116
8438,-0.0014537083401625628
8439,0.9659302465036055
8440,0.2700447000509214
8441,0.9739142533528209
8442,0.13833627630962098
8443,0.1096334855146539
8444,0.041230147283405905
8445,-0.001484219298371392
8446,0.7771310598826928
8447,1.7472056607829967
8448,0.2709942623933351
8449,1.237459706827288
8450,0.540599761484027
8451,0.14943759898837883
8452,0.028237124594422403
8453,0.40716689212091034
8454,1.0296245498532088
8455,1.4872966064019488
8456,1.0687498722416677
8457,0.2481355878397718
8458,1.003067425850316
8459,0.03632871983782182
8460,0.009359995530303755
8461,1.6952885048463886
8462,0.14672941108551685
8463,1.1409280282394434
8464,0.3324672971378055
8465,1.1814012924118926
8466,0.36269770182193917
8467,0.1716807898662447
8468,1.4955322831104434
8469,1.425342767190592
8470,0.5271668531867721
8471,0.21868596245318567
8472,0.40869507310812053
8473,-0.004325751814659773
8474,0.1803913216773888
8475,1.8404189067210035
8476,0.3011185799257907
8477,0.6431375472671441
8478,0.09117203830907317
8479,-0.002616555141413235
8480,0.09691596144182191
8481,-0.050637710852195705
8482,1.6948380928457847
8483,1.8015386345665672
8484,0.1990917973792149
8485,0.02855921501176273
8486,1.7204604084945743
8487,0.5856032643314353
8488,-0.010128310201698132
8489,0.7558255065661403
8490,1.5605702049877506
8491,1.6311052606477396
8492,0.43096769313703287
8493,0.4233807918280692
8494,0.6434543168835762
8495,0.12969203228689985
8496,0.3860994923827175
8497,0.1965819471586593
8498,1.7351261462198
8499,0.19824119190624334
8500,0.2357959438714799
8501,0.30445146770790626
8502,1.9299065676821476
8503,0.11649079763316494
8504,2.0799709530595925
8505,0.04777565145907814
8506,0.009079921535898205
8507,0.23011853326714937
8508,0.3600551104652366
8509,0.1230253639694402
8510,0.5326212830848438
8511,0.15409824096608948
8512,1.7590080801037702
8513,1.0738434780201846
8514,2.0247477534215754
8515,0.2565869322391096
8516,1.6123183874773717
8517,0.7305387276748136
8518,0.9868327123588583
8519,1.2727619481133456
8520,0.05233105546554129
8521,0.13655054079026385
8522,0.45672819846468715
8523,2.028862394787226
8524,-0.25032688435649486
8525,1.3031074994451668
8526,0.12398415349130532
8527,1.107255665430377
8528,0.7300843367201542
8529,-0.021983882065209515
8530,0.1513801656078524
8531,0.05757595369028323
8532,0.17354663394736525
8533,0.35574669922733904
8534,0.022225350568460978
8535,-0.0734690041684023
8536,0.25206836598778143
8537,0.9800655715688913
8538,1.6277425931240952
8539,0.39972571899979314
8540,0.07844728333123596
8541,1.254375736217947
8542,-0.022142873356687964
8543,0.17867020582946347
8544,2.1033974706240635
8545,1.8895905346636452
8546,-0.007625022355869371
8547,1.0829665401393316
8548,0.24614512564738744
8549,0.19048232219647798
8550,0.042831624695127135
8551,1.3568952234752936
8552,0.2053907260220631
8553,2.112076838778667
8554,1.6060688054048269
8555,0.15923880510642985
8556,1.5543153333900936
8557,0.11008179906669313
8558,1.8201575596924047
8559,0.8431568939590477
8560,0.16378243428846917
8561,0.2212655197502627
8562,0.8030283997471178
8563,1.0065609222859555
8564,0.13078848437681712
8565,2.0818005471160372
8566,0.11780697996204337
8567,-0.08224519321203905
8568,0.20965390585514454
8569,0.5322649619971819
8570,0.33533811511754597
8571,1.5391094346717038
8572,2.0448495182727084
8573,1.8378741955821296
8574,0.7445231687445226
8575,2.0778925608259544
8576,1.7751433319433065
8577,0.09661855405294406
8578,-0.02418883445437725
8579,0.17639728109338204
8580,0.5700506390725026
8581,0.5940562349940877
8582,0.3779872576491887
8583,0.14488425952343487
8584,1.8449446453517153
8585,-0.2129324968757602
8586,0.1035195365812196
8587,-0.06829767501249462
8588,1.8669238589416328
8589,0.09639434017231274
8590,1.6268788440420563
8591,2.0037430486020247
8592,1.9226540339889167
8593,1.8969193847636545
8594,0.15848081603038977
8595,0.6074300693347003
8596,0.07052465688391929
8597,-0.043704004592272194
8598,0.9425674893570802
8599,0.5413872754426639
8600,0.310452094767258
8601,0.10831651907842543
8602,0.3139251285177442
8603,0.42786905435354516
8604,0.5198839070572128
8605,0.8735745795869891
8606,0.2730403169803873
8607,0.4263450897581108
8608,1.7100507855506393
8609,1.5819126254189726
8610,0.05460645679222598
8611,-0.15989193653022937
8612,0.031626395497159954
8613,1.075352425637903
8614,1.4259621521466126
8615,0.13460336756405722
8616,0.6064314750584191
8617,1.1769054608474563
8618,0.3504324681609127
8619,0.3097316110319205
8620,0.02015663614934593
8621,0.08535301054779876
8622,1.9724087877410736
8623,0.779152281032997
8624,1.2709442327002236
8625,0.35710144250966375
8626,0.16032701401784244
8627,0.022118084754960243
8628,0.6900893569595518
8629,-0.02284597830179358
8630,1.5913515621415266
8631,1.0340137221013652
8632,1.9931142306384342
8633,1.9095096263642648
8634,1.1562770989330906
8635,0.7762997227837851
8636,0.36903024997949435
8637,0.45504839219552806
8638,-0.002630701727536988
8639,0.40380833860497617
8640,1.11950362639153
8641,0.04306765450650274
8642,0.9935267629667572
8643,0.6929478004007789
8644,1.9979288946269633
8645,0.06437742662841539
8646,1.0412104002190663
8647,0.5337414637437612
8648,0.35922589697262813
8649,1.4578824522401161
8650,0.25805559067201156
8651,2.060312349072752
8652,0.13909204112349227
8653,0.09934721091304777
8654,0.11946968722435036
8655,0.7028064969864882
8656,0.20177510882775096
8657,0.20842555963080245
8658,0.28317964544822904
8659,0.15621680223453827
8660,1.7072355073672612
8661,-0.05216519369913786
8662,2.05605918534411
8663,0.27984306514131635
8664,0.5670043061132686
8665,0.10351538986600684
8666,0.029312056521373808
8667,0.020009450260785933
8668,1.322021182267668
8669,1.9679542444952545
8670,0.03503420840463789
8671,1.0341659536081436
8672,0.26004213858366
8673,0.09769543355373822
8674,1.9867383800132188
8675,1.0045948582527642
8676,0.13100519229159835
8677,0.8168405277654784
8678,1.9426283059856553
8679,1.928558019663345
8680,1.732946543691544
8681,1.1601887769915986
8682,0.4931567878183113
8683,2.1361103352001187
8684,0.2818606649716026
8685,0.05555268908542499
8686,0.4227479418666299
8687,1.9542798730465103
8688,0.2305415186281533
8689,1.2249199744481574
8690,-0.06537532333273688
8691,0.4592708058220196
8692,0.27612401398891867
8693,0.3172296011979746
8694,0.12634170054143057
8695,0.9791371753275666
8696,0.4859822313433981
8697,0.9797925077347367
8698,1.8102082145188247
8699,0.19895938687893222
8700,0.10394519170204031
8701,1.7054329508940107
8702,0.5123484605888354
8703,0.12213129999740846
8704,0.7840550105834171
8705,0.030274909974839614
8706,0.2654142224020151
8707,0.13444049003441993
8708,0.3951110474384024
8709,0.002685861091562769
8710,0.8581532432564727
8711,0.8701802629895813
8712,1.1062184084686164
8713,1.1306462880866275
8714,0.7410993728705056
8715,0.29215908783854766
8716,0.37068697492693375
8717,0.17595740221549372
8718,0.768435133934021
8719,1.5986503540028765
8720,0.08429514401576188
8721,0.14708229926676342
8722,1.4104586488797426
8723,0.9435449026091612
8724,1.6409590145424549
8725,1.0258742007930475
8726,0.12261878039511409
8727,1.2960864951439564
8728,0.23394265027764183
8729,-0.07205075065955646
8730,0.6356366463257068
8731,0.15479859519392003
8732,2.037713639477447
8733,0.06743886673393473
8734,0.7826891711124266
8735,0.08982261687950632
8736,0.2817712723426921
8737,0.5981147095664139
8738,0.8845558724644714
8739,0.7761491924986059
8740,0.15225781248449055
8741,1.170208627932142
8742,1.6992590443594704
8743,0.9712819784218564
8744,-0.01355351818727446
8745,1.9947607861185794
8746,0.3315502717564116
8747,2.1261950107789236
8748,-0.05814416188764748
8749,1.4067717669154056
8750,0.46092474089707813
8751,0.8377479057457793
8752,-0.005946142540927735
8753,-0.018870195980617455
8754,0.24015551184015482
8755,2.098422549857154
8756,0.8417757098825067
8757,1.9976081133719632
8758,0.10632121153967644
8759,1.6702567928865657
8760,0.06783334158082244
8761,0.9706184188923177
8762,0.13815629757807835
8763,0.15991604878270949
8764,0.9850581843323412
8765,0.7419897629866247
8766,0.9213424426038617
8767,1.1198466735793582
8768,0.988112855719228
8769,2.0422376099416804
8770,0.8303223918967043
8771,0.6291761689836997
8772,-0.10050371281178017
8773,0.07435810891961736
8774,0.015077244663374678
8775,1.341942398721572
8776,0.023997240747957616
8777,0.7968854654743246
8778,0.24776578382435438
8779,1.99803113336375
8780,0.431108701933519
8781,1.9114766003980534
8782,2.1273834438940127
8783,-0.03447089163825168
8784,0.07679376141890559
8785,0.9838183444271362
8786,1.8266635663430704
8787,-0.009720507826325941
8788,2.284435190304337
8789,1.7534174499596322
8790,0.18058139851670285
8791,1.2148603029008453
8792,2.1006507689987517
8793,1.0408292043309928
8794,1.996001995596896
8795,0.08494987003517263
8796,1.1283072057340058
8797,-0.0005173702405720793
8798,0.8065835125863317
8799,1.8133762047467723
8800,0.16356481337808326
8801,2.1514900612991976
8802,0.5473349235483955
8803,2.00479484470417
8804,0.37880945633676383
8805,1.1321470746606688
8806,0.31991230456996345
8807,1.17079183254807
8808,1.8896188954113338
8809,0.9699077734816155
8810,0.36865798910229114
8811,1.3662719923765594
8812,-0.05733404931132147
8813,0.4718331018363024
8814,-0.09729916227891422
8815,0.06368954319479037
8816,-0.07368444884691605
8817,0.44433851843141636
8818,0.8361193651746864
8819,0.36624446403351046
8820,0.7863796368208756
8821,0.6838645042980586
8822,1.0537684022502947
8823,1.253511575478816
8824,0.7060245217951239
8825,0.2236996912029383
8826,0.17666588192818378
8827,0.08490766071972944
8828,-0.16633091610951256
8829,1.708038507446195
8830,0.7865724905835009
8831,1.998937987888878
8832,1.4173594861337777
8833,1.8412272489208161
8834,0.46297204342790965
8835,0.34581287369910274
8836,1.5452701031023004
8837,0.9216497707449103
8838,1.0918092126652015
8839,0.23929524026183485
8840,-0.029970430379974267
8841,0.04877022589394864
8842,0.22080919768242852
8843,-0.011782107182928603
8844,1.0373791813676485
8845,1.1323662432660528
8846,1.3384320185641436
8847,0.6417845530353284
8848,1.2645928774300306
8849,0.012302170054668382
8850,2.0974609877840322
8851,1.4147506007348705
8852,-0.07809388406415452
8853,1.5584507046180192
8854,0.7969167063269309
8855,1.3916963912568252
8856,0.10706115373299141
8857,1.3674405248264028
8858,-0.025751040228309874
8859,0.1285755839501962
8860,0.2530393356734472
8861,0.4752808050691125
8862,2.008588386850043
8863,0.0015074046348677594
8864,0.45497184035027055
8865,1.1558666232951385
8866,1.376641468129577
8867,1.5262948098792337
8868,1.2276471057057754
8869,1.394887062452794
8870,0.7269720516264928
8871,0.03696963926959207
8872,1.4011047101510363
8873,0.10763199600863438
8874,-0.037365509121926266
8875,1.3609101177080571
8876,0.2872774318733771
8877,0.13406931912117848
8878,0.8085299433099307
8879,1.6170276321347725
8880,0.3487584343177728
8881,0.04201958157632868
8882,0.4757154814364506
8883,0.1627814409602354
8884,0.1969722156362408
8885,1.7516675640347894
8886,2.0174058514966777
8887,0.4674951629331954
8888,-0.042548325581023616
8889,1.7729271523182253
8890,0.27018915353170236
8891,0.5626390942007281
8892,1.3124762777586145
8893,0.22437012306483034
8894,0.8021136438634041
8895,0.9119252017666732
8896,0.29855877367842043
8897,-0.015381182324930798
8898,0.06261702620291298
8899,0.07233518442479925
8900,0.08096810315727465
8901,1.4771757996873804
8902,0.42383376388203575
8903,0.2350334857688276
8904,1.2796064700517795
8905,1.168771705159154
8906,0.7417853130836184
8907,-0.08335439271734968
8908,0.29953974137650247
8909,0.01862607688888429
8910,0.591189409067646
8911,0.12463242257367158
8912,0.3698209448931018
8913,0.6194076086986771
8914,0.15265239035232314
8915,1.2366227177357199
8916,0.02116026532305193
8917,0.08802619870721207
8918,0.7142964764904394
8919,0.11301183517288793
8920,0.10898637925699761
8921,0.06274021438087019
8922,2.129964270604715
8923,0.5153895809925509
8924,0.14186583005488884
8925,0.17643025615816832
8926,0.10380951485001166
8927,0.45249191136784
8928,0.3152022935521392
8929,-0.10715392461012885
8930,0.06915058802846541
8931,0.010732227596687127
8932,0.7351086958421548
8933,1.7689162392442273
8934,0.05866104005712436
8935,0.8311389347877738
8936,1.0768115310569755
8937,0.08437308565240365
8938,1.877505592807453
8939,0.5079559221947427
8940,0.32837198012979263
8941,0.6102437280650984
8942,1.507078084361533
8943,0.4092762692611567
8944,0.05613912809490951
8945,0.6089599075381231
8946,0.7295373834459872
8947,1.231132555781014
8948,0.1627227479082758
8949,1.1425398332610066
8950,0.3936455064757913
8951,-0.008483108987787036
8952,0.5862621135302081
8953,0.30131458821798923
8954,-0.1004267408891717
8955,0.30771782721734764
8956,-0.008320679752004234
8957,0.053422010103131745
8958,1.4054716138326697
8959,0.9670597280543098
8960,0.9732350451090628
8961,1.1232162798430092
8962,1.642199040191687
8963,1.7253609344388534
8964,0.40178737081123145
8965,1.0295894196926512
8966,0.955273617856373
8967,1.2158170759958846
8968,0.5325562353374185
8969,0.5173238908025096
8970,0.20423231297511324
8971,1.3975072332949652
8972,1.232525870874705
8973,0.24319698851815907
8974,1.5474047204537351
8975,0.22547309974875096
8976,-0.004391512157686184
8977,0.6748281850345648
8978,0.20038970335608508
8979,0.3237526619969389
8980,1.77411351520759
8981,1.8381617970246158
8982,0.26404665525607995
8983,-0.06822548373500137
8984,0.5632721352802306
8985,1.3800067439547332
8986,1.9665016471676575
8987,1.297281071650242
8988,-0.04854273149068977
8989,1.9673925091485729
8990,1.4561941934606
8991,2.0170428669191294
8992,1.2705606719273774
8993,2.055263772279268
8994,0.08174557244063296
8995,1.4207667856684272
8996,2.1126944339814386
8997,-0.016405373506455767
8998,0.14681819179755928
8999,0.29006860081117475
9000,0.1483976772928033
9001,0.6863452792565804
9002,0.1805968777525535
9003,0.1544960819277692
9004,0.4406754160036841
9005,0.3312199179202432
9006,0.1517260831942292
9007,0.45120720811706655
9008,0.08131735794103578
9009,0.7171098930378307
9010,0.08461695071592212
9011,0.16104161896518354
9012,0.11637794166717463
9013,0.23434399921339316
9014,0.24100423976997515
9015,0.016360200508832468
9016,0.028395593808469788
9017,0.46862201047319363
9018,0.4682553992299979
9019,0.4158596061819296
9020,1.691089789582143
9021,0.1769397685244939
9022,0.07041275678348569
9023,0.38700622898260856
9024,0.7973516824510792
9025,0.5536404261189588
9026,1.6560929566084703
9027,0.3384896595735366
9028,0.11585135510879863
9029,0.4405311892372698
9030,0.579033421295224
9031,0.17885024306490516
9032,-0.04024595629845362
9033,0.17480712724025416
9034,-0.12286276486867542
9035,0.5157788356509001
9036,0.8244458594783903
9037,1.8646455936862363
9038,2.1338449239072528
9039,1.4243832329618982
9040,1.4052857643257655
9041,0.6033699605065529
9042,0.986712764339024
9043,-0.018332804695614047
9044,1.2041162514335593
9045,-0.04040845314519714
9046,0.39063494341254007
9047,0.12391634816172625
9048,0.3081222308240378
9049,0.32091575587063254
9050,0.10151727158155777
9051,0.5577943158541844
9052,0.18698530369316013
9053,0.44091268812916007
9054,0.46167870227377905
9055,0.06803196422661895
9056,0.3571965666774384
9057,0.024221292495618663
9058,1.2734847077230507
9059,0.2654797949647833
9060,0.028363176472437024
9061,1.752879935145368
9062,1.0773759398524287
9063,0.02701757055565346
9064,1.8928915351685849
9065,1.8636690664915203
9066,1.4399017797222635
9067,0.16555211305321194
9068,0.017559973158439157
9069,0.12366399337506151
9070,0.07483213149457524
